dcls_month,fin_co_no,fin_prdt_cd,kor_co_nm,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,max_limit,dcls_strt_day,dcls_end_day,fin_co_subm_day,intr_rate_type,intr_rate_type_nm,save_trm,intr_rate,intr_rate2
202505,0010508,02086,상상인플러스저축은행,비대면369회전정기예금,스마트폰,"만기후 1개월 이내 : 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정이율 중 낮은 이율
만기후 1개월 초과 : 연 0.1%(세전)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상~12개월 미만: 약정이율50%
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",,20250301,,202503010018,S,단리,36,3.0,3.0
202505,0010508,02086,상상인플러스저축은행,비대면369회전정기예금,스마트폰,"만기후 1개월 이내 : 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정이율 중 낮은 이율
만기후 1개월 초과 : 연 0.1%(세전)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상~12개월 미만: 약정이율50%
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",,20250301,,202503010018,M,복리,36,3.0,3.0
202505,0010508,02087,상상인플러스저축은행,크크크369회전정기예금,스마트폰,"만기후 1개월 이내 : 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정이율 중 낮은 이율
만기후 1개월 초과 : 연 0.1%(세전)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상~12개월 미만: 약정이율50%
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",,20250301,,202503010018,S,단리,36,3.0,3.0
202505,0010508,02087,상상인플러스저축은행,크크크369회전정기예금,스마트폰,"만기후 1개월 이내 : 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정이율 중 낮은 이율
만기후 1개월 초과 : 연 0.1%(세전)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상~12개월 미만: 약정이율50%
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",,20250301,,202503010018,M,복리,36,3.0,3.0
202505,0010508,02088,상상인플러스저축은행,정기예금_단기,영업점,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,S,단리,1,2.2,2.2
202505,0010508,02088,상상인플러스저축은행,정기예금_단기,영업점,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,S,단리,3,2.2,2.2
202505,0010508,02088,상상인플러스저축은행,정기예금_단기,영업점,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,S,단리,6,3.0,3.0
202505,0010508,02088,상상인플러스저축은행,정기예금_단기,영업점,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,M,복리,1,2.2,2.2
202505,0010508,02088,상상인플러스저축은행,정기예금_단기,영업점,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,M,복리,3,2.2,2.2
202505,0010508,02088,상상인플러스저축은행,정기예금_단기,영업점,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,M,복리,6,3.0,3.0
202505,0010508,02089,상상인플러스저축은행,정기예금,영업점,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",,20250418,,202504181103,S,단리,12,3.0,3.0
202505,0010508,02089,상상인플러스저축은행,정기예금,영업점,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",,20250418,,202504181103,S,단리,24,2.9,2.9
202505,0010508,02089,상상인플러스저축은행,정기예금,영업점,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",,20250418,,202504181103,M,복리,12,3.0,3.0
202505,0010508,02089,상상인플러스저축은행,정기예금,영업점,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",,20250418,,202504181103,M,복리,24,2.9,2.9
202505,0010508,02090,상상인플러스저축은행,e-정기예금_단기,"인터넷,스마트폰","만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,S,단리,1,2.2,2.2
202505,0010508,02090,상상인플러스저축은행,e-정기예금_단기,"인터넷,스마트폰","만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,S,단리,3,2.2,2.2
202505,0010508,02090,상상인플러스저축은행,e-정기예금_단기,"인터넷,스마트폰","만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,S,단리,6,3.0,3.0
202505,0010508,02090,상상인플러스저축은행,e-정기예금_단기,"인터넷,스마트폰","만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,M,복리,1,2.2,2.2
202505,0010508,02090,상상인플러스저축은행,e-정기예금_단기,"인터넷,스마트폰","만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,M,복리,3,2.2,2.2
202505,0010508,02090,상상인플러스저축은행,e-정기예금_단기,"인터넷,스마트폰","만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,M,복리,6,3.0,3.0
202505,0010508,02091,상상인플러스저축은행,e-정기예금,"인터넷,스마트폰","만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",,20250418,,202504181103,S,단리,12,3.0,3.0
202505,0010508,02091,상상인플러스저축은행,e-정기예금,"인터넷,스마트폰","만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",,20250418,,202504181103,S,단리,24,2.9,2.9
202505,0010508,02091,상상인플러스저축은행,e-정기예금,"인터넷,스마트폰","만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",,20250418,,202504181103,M,복리,12,3.0,3.0
202505,0010508,02091,상상인플러스저축은행,e-정기예금,"인터넷,스마트폰","만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",,20250418,,202504181103,M,복리,24,2.9,2.9
202505,0010508,02092,상상인플러스저축은행,비대면 정기예금_단기,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,S,단리,1,2.2,2.2
202505,0010508,02092,상상인플러스저축은행,비대면 정기예금_단기,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,S,단리,3,2.2,2.2
202505,0010508,02092,상상인플러스저축은행,비대면 정기예금_단기,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,S,단리,6,3.0,3.0
202505,0010508,02092,상상인플러스저축은행,비대면 정기예금_단기,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,M,복리,1,2.2,2.2
202505,0010508,02092,상상인플러스저축은행,비대면 정기예금_단기,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,M,복리,3,2.2,2.2
202505,0010508,02092,상상인플러스저축은행,비대면 정기예금_단기,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,M,복리,6,3.0,3.0
202505,0010508,02093,상상인플러스저축은행,비대면 정기예금,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",,20250418,,202504181103,S,단리,12,3.0,3.0
202505,0010508,02093,상상인플러스저축은행,비대면 정기예금,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",,20250418,,202504181103,S,단리,24,2.9,2.9
202505,0010508,02093,상상인플러스저축은행,비대면 정기예금,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",,20250418,,202504181103,M,복리,12,3.0,3.0
202505,0010508,02093,상상인플러스저축은행,비대면 정기예금,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",,20250418,,202504181103,M,복리,24,2.9,2.9
202505,0010508,02094,상상인플러스저축은행,크크크 정기예금_단기,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,S,단리,1,2.2,2.2
202505,0010508,02094,상상인플러스저축은행,크크크 정기예금_단기,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,S,단리,3,2.2,2.2
202505,0010508,02094,상상인플러스저축은행,크크크 정기예금_단기,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,S,단리,6,3.0,3.0
202505,0010508,02094,상상인플러스저축은행,크크크 정기예금_단기,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,M,복리,1,2.2,2.2
202505,0010508,02094,상상인플러스저축은행,크크크 정기예금_단기,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,M,복리,3,2.2,2.2
202505,0010508,02094,상상인플러스저축은행,크크크 정기예금_단기,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",,20250426,,202504260019,M,복리,6,3.0,3.0
202505,0010508,02095,상상인플러스저축은행,크크크 정기예금,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",,20250418,,202504181103,S,단리,12,3.0,3.0
202505,0010508,02095,상상인플러스저축은행,크크크 정기예금,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",,20250418,,202504181103,S,단리,24,2.9,2.9
202505,0010508,02095,상상인플러스저축은행,크크크 정기예금,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",,20250418,,202504181103,M,복리,12,3.0,3.0
202505,0010508,02095,상상인플러스저축은행,크크크 정기예금,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",,20250418,,202504181103,M,복리,24,2.9,2.9
202505,0010508,02096,상상인플러스저축은행,9개월 회전정기예금,영업점,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상 9개월 미만: 약정이율의 50%(세전)
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",,20250409,,202504090827,S,단리,36,3.21,3.21
202505,0010508,02096,상상인플러스저축은행,9개월 회전정기예금,영업점,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상 9개월 미만: 약정이율의 50%(세전)
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",,20250409,,202504090827,M,복리,36,3.21,3.21
202505,0010508,02097,상상인플러스저축은행,E-9개월 회전정기예금,"인터넷,스마트폰","만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상 9개월 미만: 약정이율의 50%(세전)
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",,20250409,,202504090827,S,단리,36,3.21,3.21
202505,0010508,02097,상상인플러스저축은행,E-9개월 회전정기예금,"인터넷,스마트폰","만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상 9개월 미만: 약정이율의 50%(세전)
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",,20250409,,202504090827,M,복리,36,3.21,3.21
202505,0010508,02098,상상인플러스저축은행,비대면 9개월 회전정기예금,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상 9개월 미만: 약정이율의 50%(세전)
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",,20250409,,202504090827,S,단리,36,3.21,3.21
202505,0010508,02098,상상인플러스저축은행,비대면 9개월 회전정기예금,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상 9개월 미만: 약정이율의 50%(세전)
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",,20250409,,202504090827,M,복리,36,3.21,3.21
202505,0010508,02099,상상인플러스저축은행,크크크 9개월 회전정기예금,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상 9개월 미만: 약정이율의 50%(세전)
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",,20250409,,202504090827,S,단리,36,3.21,3.21
202505,0010508,02099,상상인플러스저축은행,크크크 9개월 회전정기예금,스마트폰,"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상 9개월 미만: 약정이율의 50%(세전)
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",,20250409,,202504090827,M,복리,36,3.21,3.21
202505,0010509,240001,아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,1,제한없음,없음,,20250415,,202504150930,S,단리,3,2.7,2.7
202505,0010509,240001,아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,1,제한없음,없음,,20250415,,202504150930,S,단리,6,3.0,3.0
202505,0010509,240001,아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,1,제한없음,없음,,20250415,,202504150930,S,단리,12,3.1,3.1
202505,0010509,240001,아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,1,제한없음,없음,,20250415,,202504150930,S,단리,24,3.0,3.0
202505,0010509,240001,아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,1,제한없음,없음,,20250415,,202504150930,S,단리,36,3.0,3.0
202505,0010509,240001,아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,1,제한없음,없음,,20250415,,202504150930,M,복리,3,2.7,2.7
202505,0010509,240001,아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,1,제한없음,없음,,20250415,,202504150930,M,복리,6,3.0,3.0
202505,0010509,240001,아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,1,제한없음,없음,,20250415,,202504150930,M,복리,12,3.1,3.1
202505,0010509,240001,아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,1,제한없음,없음,,20250415,,202504150930,M,복리,24,3.0,3.0
202505,0010509,240001,아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,1,제한없음,없음,,20250415,,202504150930,M,복리,36,3.0,3.0
202505,0010528,240001,아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,1,제한없음,없음,,20250415,,202504150930,S,단리,1,0.2,0.2
